Your Rank,Latitude,Longitude
20+,39.8807005640328,-75.2601890270258
20+,39.8910269548852,-75.2601890270258
20+,39.9013533457377,-75.2601890270258
20+,39.9116797365901,-75.2601890270258
20+,39.9220061274426,-75.2601890270258
20+,39.9323325182951,-75.2601890270258
20+,39.9426589091475,-75.2601890270258
20+,39.9529853,-75.2601890270258
20+,39.9633116908525,-75.2601890270258
20+,39.9736380817049,-75.2601890270258
20+,39.9839644725574,-75.2601890270258
20+,39.9942908634099,-75.2601890270258
20+,40.0046172542623,-75.2601890270258
20+,40.0149436451148,-75.2601890270258
20+,40.0252700359672,-75.2601890270258
20+,39.8807005640328,-75.2467181517364
20+,39.8910269548852,-75.2467181517364
20+,39.9013533457377,-75.2467181517364
20+,39.9116797365901,-75.2467181517364
20+,39.9220061274426,-75.2467181517364
20+,39.9323325182951,-75.2467181517364
20+,39.9426589091475,-75.2467181517364
20+,39.9529853,-75.2467181517364
20+,39.9633116908525,-75.2467181517364
20+,39.9736380817049,-75.2467181517364
20+,39.9839644725574,-75.2467181517364
20+,39.9942908634099,-75.2467181517364
20+,40.0046172542623,-75.2467181517364
20+,40.0149436451148,-75.2467181517364
20+,40.0252700359672,-75.2467181517364
20+,39.8807005640328,-75.233247276447
20+,39.8910269548852,-75.233247276447
20+,39.9013533457377,-75.233247276447
20+,39.9116797365901,-75.233247276447
20+,39.9220061274426,-75.233247276447
20+,39.9323325182951,-75.233247276447
20+,39.9426589091475,-75.233247276447
20+,39.9529853,-75.233247276447
20+,39.9633116908525,-75.233247276447
20+,39.9736380817049,-75.233247276447
20+,39.9839644725574,-75.233247276447
20+,39.9942908634099,-75.233247276447
20+,40.0046172542623,-75.233247276447
20+,40.0149436451148,-75.233247276447
20+,40.0252700359672,-75.233247276447
20+,39.8807005640328,-75.2197764011576
20+,39.8910269548852,-75.2197764011576
20+,39.9013533457377,-75.2197764011576
20+,39.9116797365901,-75.2197764011576
20+,39.9220061274426,-75.2197764011576
20+,39.9323325182951,-75.2197764011576
20+,39.9426589091475,-75.2197764011576
20+,39.9529853,-75.2197764011576
20+,39.9633116908525,-75.2197764011576
20+,39.9736380817049,-75.2197764011576
20+,39.9839644725574,-75.2197764011576
20+,39.9942908634099,-75.2197764011576
20+,40.0046172542623,-75.2197764011576
20+,40.0149436451148,-75.2197764011576
20+,40.0252700359672,-75.2197764011576
20+,39.8807005640328,-75.2063055258682
20+,39.8910269548852,-75.2063055258682
20+,39.9013533457377,-75.2063055258682
20+,39.9116797365901,-75.2063055258682
20+,39.9220061274426,-75.2063055258682
20+,39.9323325182951,-75.2063055258682
20+,39.9426589091475,-75.2063055258682
20+,39.9529853,-75.2063055258682
20+,39.9633116908525,-75.2063055258682
20+,39.9736380817049,-75.2063055258682
20+,39.9839644725574,-75.2063055258682
20+,39.9942908634099,-75.2063055258682
20+,40.0046172542623,-75.2063055258682
20+,40.0149436451148,-75.2063055258682
20+,40.0252700359672,-75.2063055258682
20+,39.8807005640328,-75.1928346505788
20+,39.8910269548852,-75.1928346505788
20+,39.9013533457377,-75.1928346505788
20+,39.9116797365901,-75.1928346505788
20+,39.9220061274426,-75.1928346505788
20+,39.9323325182951,-75.1928346505788
20+,39.9426589091475,-75.1928346505788
20+,39.9529853,-75.1928346505788
20+,39.9633116908525,-75.1928346505788
20+,39.9736380817049,-75.1928346505788
20+,39.9839644725574,-75.1928346505788
20+,39.9942908634099,-75.1928346505788
20+,40.0046172542623,-75.1928346505788
20+,40.0149436451148,-75.1928346505788
20+,40.0252700359672,-75.1928346505788
20+,39.8807005640328,-75.1793637752894
20+,39.8910269548852,-75.1793637752894
20+,39.9013533457377,-75.1793637752894
20+,39.9116797365901,-75.1793637752894
20+,39.9220061274426,-75.1793637752894
20+,39.9323325182951,-75.1793637752894
20+,39.9426589091475,-75.1793637752894
20+,39.9529853,-75.1793637752894
20+,39.9633116908525,-75.1793637752894
20+,39.9736380817049,-75.1793637752894
20+,39.9839644725574,-75.1793637752894
20+,39.9942908634099,-75.1793637752894
20+,40.0046172542623,-75.1793637752894
20+,40.0149436451148,-75.1793637752894
20+,40.0252700359672,-75.1793637752894
20+,39.8807005640328,-75.1658929
20+,39.8910269548852,-75.1658929
20+,39.9013533457377,-75.1658929
20+,39.9116797365901,-75.1658929
20+,39.9220061274426,-75.1658929
20+,39.9323325182951,-75.1658929
20+,39.9426589091475,-75.1658929
12,39.9529853,-75.1658929
20+,39.9633116908525,-75.1658929
20+,39.9736380817049,-75.1658929
20+,39.9839644725574,-75.1658929
20+,39.9942908634099,-75.1658929
20+,40.0046172542623,-75.1658929
20+,40.0149436451148,-75.1658929
20+,40.0252700359672,-75.1658929
20+,39.8807005640328,-75.1524220247106
20+,39.8910269548852,-75.1524220247106
20+,39.9013533457377,-75.1524220247106
20+,39.9116797365901,-75.1524220247106
20+,39.9220061274426,-75.1524220247106
20+,39.9323325182951,-75.1524220247106
20+,39.9426589091475,-75.1524220247106
20+,39.9529853,-75.1524220247106
20+,39.9633116908525,-75.1524220247106
20+,39.9736380817049,-75.1524220247106
20+,39.9839644725574,-75.1524220247106
20+,39.9942908634099,-75.1524220247106
20+,40.0046172542623,-75.1524220247106
20+,40.0149436451148,-75.1524220247106
20+,40.0252700359672,-75.1524220247106
20+,39.8807005640328,-75.1389511494212
20+,39.8910269548852,-75.1389511494212
20+,39.9013533457377,-75.1389511494212
20+,39.9116797365901,-75.1389511494212
20+,39.9220061274426,-75.1389511494212
20+,39.9323325182951,-75.1389511494212
20+,39.9426589091475,-75.1389511494212
20+,39.9529853,-75.1389511494212
20+,39.9633116908525,-75.1389511494212
20+,39.9736380817049,-75.1389511494212
20+,39.9839644725574,-75.1389511494212
20+,39.9942908634099,-75.1389511494212
20+,40.0046172542623,-75.1389511494212
20+,40.0149436451148,-75.1389511494212
20+,40.0252700359672,-75.1389511494212
20+,39.8807005640328,-75.1254802741318
20+,39.8910269548852,-75.1254802741318
20+,39.9013533457377,-75.1254802741318
20+,39.9116797365901,-75.1254802741318
20+,39.9220061274426,-75.1254802741318
20+,39.9323325182951,-75.1254802741318
20+,39.9426589091475,-75.1254802741318
20+,39.9529853,-75.1254802741318
20+,39.9633116908525,-75.1254802741318
20+,39.9736380817049,-75.1254802741318
20+,39.9839644725574,-75.1254802741318
20+,39.9942908634099,-75.1254802741318
20+,40.0046172542623,-75.1254802741318
20+,40.0149436451148,-75.1254802741318
20+,40.0252700359672,-75.1254802741318
20+,39.8807005640328,-75.1120093988424
20+,39.8910269548852,-75.1120093988424
20+,39.9013533457377,-75.1120093988424
20+,39.9116797365901,-75.1120093988424
20+,39.9220061274426,-75.1120093988424
20+,39.9323325182951,-75.1120093988424
20+,39.9426589091475,-75.1120093988424
20+,39.9529853,-75.1120093988424
20+,39.9633116908525,-75.1120093988424
20+,39.9736380817049,-75.1120093988424
20+,39.9839644725574,-75.1120093988424
20+,39.9942908634099,-75.1120093988424
20+,40.0046172542623,-75.1120093988424
20+,40.0149436451148,-75.1120093988424
20+,40.0252700359672,-75.1120093988424
20+,39.8807005640328,-75.098538523553
20+,39.8910269548852,-75.098538523553
20+,39.9013533457377,-75.098538523553
20+,39.9116797365901,-75.098538523553
20+,39.9220061274426,-75.098538523553
20+,39.9323325182951,-75.098538523553
20+,39.9426589091475,-75.098538523553
20+,39.9529853,-75.098538523553
20+,39.9633116908525,-75.098538523553
20+,39.9736380817049,-75.098538523553
20+,39.9839644725574,-75.098538523553
20+,39.9942908634099,-75.098538523553
20+,40.0046172542623,-75.098538523553
20+,40.0149436451148,-75.098538523553
20+,40.0252700359672,-75.098538523553
20+,39.8807005640328,-75.0850676482636
20+,39.8910269548852,-75.0850676482636
20+,39.9013533457377,-75.0850676482636
20+,39.9116797365901,-75.0850676482636
20+,39.9220061274426,-75.0850676482636
20+,39.9323325182951,-75.0850676482636
20+,39.9426589091475,-75.0850676482636
20+,39.9529853,-75.0850676482636
20+,39.9633116908525,-75.0850676482636
20+,39.9736380817049,-75.0850676482636
20+,39.9839644725574,-75.0850676482636
20+,39.9942908634099,-75.0850676482636
20+,40.0046172542623,-75.0850676482636
20+,40.0149436451148,-75.0850676482636
20+,40.0252700359672,-75.0850676482636
20+,39.8807005640328,-75.0715967729742
20+,39.8910269548852,-75.0715967729742
20+,39.9013533457377,-75.0715967729742
20+,39.9116797365901,-75.0715967729742
20+,39.9220061274426,-75.0715967729742
20+,39.9323325182951,-75.0715967729742
20+,39.9426589091475,-75.0715967729742
20+,39.9529853,-75.0715967729742
20+,39.9633116908525,-75.0715967729742
20+,39.9736380817049,-75.0715967729742
20+,39.9839644725574,-75.0715967729742
20+,39.9942908634099,-75.0715967729742
20+,40.0046172542623,-75.0715967729742
20+,40.0149436451148,-75.0715967729742
20+,40.0252700359672,-75.0715967729742
