Your Rank,Latitude,Longitude
9,41.8116405640328,-87.7312733992597
8,41.8219669548852,-87.7312733992597
7,41.8322933457377,-87.7312733992597
10,41.8426197365902,-87.7312733992597
9,41.8529461274426,-87.7312733992597
11,41.8632725182951,-87.7312733992597
10,41.8735989091475,-87.7312733992597
11,41.8839253,-87.7312733992597
11,41.8942516908525,-87.7312733992597
11,41.9045780817049,-87.7312733992597
11,41.9149044725574,-87.7312733992597
12,41.9252308634099,-87.7312733992597
12,41.9355572542623,-87.7312733992597
10,41.9458836451148,-87.7312733992597
10,41.9562100359672,-87.7312733992597
8,41.8116405640328,-87.7174031422226
8,41.8219669548852,-87.7174031422226
10,41.8322933457377,-87.7174031422226
8,41.8426197365902,-87.7174031422226
8,41.8529461274426,-87.7174031422226
6,41.8632725182951,-87.7174031422226
7,41.8735989091475,-87.7174031422226
7,41.8839253,-87.7174031422226
6,41.8942516908525,-87.7174031422226
9,41.9045780817049,-87.7174031422226
9,41.9149044725574,-87.7174031422226
9,41.9252308634099,-87.7174031422226
10,41.9355572542623,-87.7174031422226
11,41.9458836451148,-87.7174031422226
11,41.9562100359672,-87.7174031422226
9,41.8116405640328,-87.7035328851855
9,41.8219669548852,-87.7035328851855
10,41.8322933457377,-87.7035328851855
8,41.8426197365902,-87.7035328851855
8,41.8529461274426,-87.7035328851855
7,41.8632725182951,-87.7035328851855
7,41.8735989091475,-87.7035328851855
6,41.8839253,-87.7035328851855
8,41.8942516908525,-87.7035328851855
9,41.9045780817049,-87.7035328851855
9,41.9149044725574,-87.7035328851855
9,41.9252308634099,-87.7035328851855
11,41.9355572542623,-87.7035328851855
11,41.9458836451148,-87.7035328851855
11,41.9562100359672,-87.7035328851855
9,41.8116405640328,-87.6896626281484
9,41.8219669548852,-87.6896626281484
10,41.8322933457377,-87.6896626281484
8,41.8426197365902,-87.6896626281484
8,41.8529461274426,-87.6896626281484
8,41.8632725182951,-87.6896626281484
7,41.8735989091475,-87.6896626281484
7,41.8839253,-87.6896626281484
7,41.8942516908525,-87.6896626281484
9,41.9045780817049,-87.6896626281484
9,41.9149044725574,-87.6896626281484
10,41.9252308634099,-87.6896626281484
11,41.9355572542623,-87.6896626281484
11,41.9458836451148,-87.6896626281484
10,41.9562100359672,-87.6896626281484
9,41.8116405640328,-87.6757923711113
9,41.8219669548852,-87.6757923711113
11,41.8322933457377,-87.6757923711113
8,41.8426197365902,-87.6757923711113
8,41.8529461274426,-87.6757923711113
