Your Rank,Latitude,Longitude
11,42.2848873640328,-71.1521465620091
9,42.2952137548852,-71.1521465620091
10,42.3055401457377,-71.1521465620091
10,42.3158665365901,-71.1521465620091
10,42.3261929274426,-71.1521465620091
10,42.3365193182951,-71.1521465620091
10,42.3468457091475,-71.1521465620091
11,42.3571721,-71.1521465620091
10,42.3674984908525,-71.1521465620091
11,42.3778248817049,-71.1521465620091
11,42.3881512725574,-71.1521465620091
11,42.3984776634099,-71.1521465620091
13,42.4088040542623,-71.1521465620091
13,42.4191304451148,-71.1521465620091
15,42.4294568359672,-71.1521465620091
10,42.2848873640328,-71.1381723245792
9,42.2952137548852,-71.1381723245792
10,42.3055401457377,-71.1381723245792
9,42.3158665365901,-71.1381723245792
9,42.3261929274426,-71.1381723245792
9,42.3365193182951,-71.1381723245792
9,42.3468457091475,-71.1381723245792
9,42.3571721,-71.1381723245792
9,42.3674984908525,-71.1381723245792
10,42.3778248817049,-71.1381723245792
10,42.3881512725574,-71.1381723245792
10,42.3984776634099,-71.1381723245792
14,42.4088040542623,-71.1381723245792
13,42.4191304451148,-71.1381723245792
12,42.4294568359672,-71.1381723245792
10,42.2848873640328,-71.1241980871494
9,42.2952137548852,-71.1241980871494
8,42.3055401457377,-71.1241980871494
9,42.3158665365901,-71.1241980871494
9,42.3261929274426,-71.1241980871494
9,42.3365193182951,-71.1241980871494
8,42.3468457091475,-71.1241980871494
9,42.3571721,-71.1241980871494
9,42.3674984908525,-71.1241980871494
10,42.3778248817049,-71.1241980871494
10,42.3881512725574,-71.1241980871494
10,42.3984776634099,-71.1241980871494
17,42.4088040542623,-71.1241980871494
14,42.4191304451148,-71.1241980871494
14,42.4294568359672,-71.1241980871494
11,42.2848873640328,-71.1102238497195
9,42.2952137548852,-71.1102238497195
9,42.3055401457377,-71.1102238497195
8,42.3158665365901,-71.1102238497195
8,42.3261929274426,-71.1102238497195
8,42.3365193182951,-71.1102238497195
9,42.3468457091475,-71.1102238497195
9,42.3571721,-71.1102238497195
9,42.3674984908525,-71.1102238497195
9,42.3778248817049,-71.1102238497195
9,42.3881512725574,-71.1102238497195
9,42.3984776634099,-71.1102238497195
14,42.4088040542623,-71.1102238497195
14,42.4191304451148,-71.1102238497195
15,42.4294568359672,-71.1102238497195
11,42.2848873640328,-71.0962496122896
