Your Rank,Latitude,Longitude
11,41.8067819640328,-87.7280726170699
10,41.8171083548852,-87.7280726170699
11,41.8274347457377,-87.7280726170699
12,41.8377611365901,-87.7280726170699
13,41.8480875274426,-87.7280726170699
13,41.8584139182951,-87.7280726170699
14,41.8687403091475,-87.7280726170699
15,41.8790667,-87.7280726170699
14,41.8893930908525,-87.7280726170699
15,41.8997194817049,-87.7280726170699
16,41.9100458725574,-87.7280726170699
16,41.9203722634099,-87.7280726170699
15,41.9306986542623,-87.7280726170699
17,41.9410250451148,-87.7280726170699
16,41.9513514359672,-87.7280726170699
13,41.8067819640328,-87.7142034146313
9,41.8171083548852,-87.7142034146313
8,41.8274347457377,-87.7142034146313
10,41.8377611365901,-87.7142034146313
11,41.8480875274426,-87.7142034146313
12,41.8584139182951,-87.7142034146313
12,41.8687403091475,-87.7142034146313
11,41.8790667,-87.7142034146313
13,41.8893930908525,-87.7142034146313
11,41.8997194817049,-87.7142034146313
13,41.9100458725574,-87.7142034146313
13,41.9203722634099,-87.7142034146313
17,41.9306986542623,-87.7142034146313
17,41.9410250451148,-87.7142034146313
16,41.9513514359672,-87.7142034146313
11,41.8067819640328,-87.7003342121928
10,41.8171083548852,-87.7003342121928
9,41.8274347457377,-87.7003342121928
11,41.8377611365901,-87.7003342121928
11,41.8480875274426,-87.7003342121928
12,41.8584139182951,-87.7003342121928
11,41.8687403091475,-87.7003342121928
10,41.8790667,-87.7003342121928
11,41.8893930908525,-87.7003342121928
13,41.8997194817049,-87.7003342121928
11,41.9100458725574,-87.7003342121928
13,41.9203722634099,-87.7003342121928
17,41.9306986542623,-87.7003342121928
16,41.9410250451148,-87.7003342121928
16,41.9513514359672,-87.7003342121928
11,41.8067819640328,-87.6864650097542
9,41.8171083548852,-87.6864650097542
9,41.8274347457377,-87.6864650097542
11,41.8377611365901,-87.6864650097542
11,41.8480875274426,-87.6864650097542
12,41.8584139182951,-87.6864650097542
11,41.8687403091475,-87.6864650097542
11,41.8790667,-87.6864650097542
11,41.8893930908525,-87.6864650097542
13,41.8997194817049,-87.6864650097542
13,41.9100458725574,-87.6864650097542
13,41.9203722634099,-87.6864650097542
18,41.9306986542623,-87.6864650097542
15,41.9410250451148,-87.6864650097542
15,41.9513514359672,-87.6864650097542
13,41.8067819640328,-87.6725958073157
10,41.8171083548852,-87.6725958073157
10,41.8274347457377,-87.6725958073157
11,41.8377611365901,-87.6725958073157
11,41.8480875274426,-87.6725958073157
12,41.8584139182951,-87.6725958073157
12,41.8687403091475,-87.6725958073157
11,41.8790667,-87.6725958073157
12,41.8893930908525,-87.6725958073157
13,41.8997194817049,-87.6725958073157
11,41.9100458725574,-87.6725958073157
14,41.9203722634099,-87.6725958073157
17,41.9306986542623,-87.6725958073157
16,41.9410250451148,-87.6725958073157
16,41.9513514359672,-87.6725958073157
13,41.8067819640328,-87.6587266048771
10,41.8171083548852,-87.6587266048771
10,41.8274347457377,-87.6587266048771
11,41.8377611365901,-87.6587266048771
12,41.8480875274426,-87.6587266048771
10,41.8584139182951,-87.6587266048771
10,41.8687403091475,-87.6587266048771
12,41.8790667,-87.6587266048771
12,41.8893930908525,-87.6587266048771
12,41.8997194817049,-87.6587266048771
11,41.9100458725574,-87.6587266048771
14,41.9203722634099,-87.6587266048771
16,41.9306986542623,-87.6587266048771
12,41.9410250451148,-87.6587266048771
14,41.9513514359672,-87.6587266048771
12,41.8067819640328,-87.6448574024385
10,41.8171083548852,-87.6448574024385
9,41.8274347457377,-87.6448574024385
12,41.8377611365901,-87.6448574024385
12,41.8480875274426,-87.6448574024385
10,41.8584139182951,-87.6448574024385
9,41.8687403091475,-87.6448574024385
11,41.8790667,-87.6448574024385
13,41.8893930908525,-87.6448574024385
13,41.8997194817049,-87.6448574024385
13,41.9100458725574,-87.6448574024385
12,41.9203722634099,-87.6448574024385
16,41.9306986542623,-87.6448574024385
15,41.9410250451148,-87.6448574024385
12,41.9513514359672,-87.6448574024385
10,41.8067819640328,-87.6309882
10,41.8171083548852,-87.6309882
9,41.8274347457377,-87.6309882
11,41.8377611365901,-87.6309882
11,41.8480875274426,-87.6309882
9,41.8584139182951,-87.6309882
7,41.8687403091475,-87.6309882
5,41.8790667,-87.6309882
13,41.8893930908525,-87.6309882
13,41.8997194817049,-87.6309882
13,41.9100458725574,-87.6309882
10,41.9203722634099,-87.6309882
17,41.9306986542623,-87.6309882
15,41.9410250451148,-87.6309882
15,41.9513514359672,-87.6309882
12,41.8067819640328,-87.6171189975614
10,41.8171083548852,-87.6171189975614
9,41.8274347457377,-87.6171189975614
11,41.8377611365901,-87.6171189975614
12,41.8480875274426,-87.6171189975614
10,41.8584139182951,-87.6171189975614
11,41.8687403091475,-87.6171189975614
10,41.8790667,-87.6171189975614
12,41.8893930908525,-87.6171189975614
13,41.8997194817049,-87.6171189975614
13,41.9100458725574,-87.6171189975614
11,41.9203722634099,-87.6171189975614
16,41.9306986542623,-87.6171189975614
15,41.9410250451148,-87.6171189975614
14,41.9513514359672,-87.6171189975614
13,41.8067819640328,-87.6032497951229
10,41.8171083548852,-87.6032497951229
9,41.8274347457377,-87.6032497951229
10,41.8377611365901,-87.6032497951229
12,41.8480875274426,-87.6032497951229
10,41.8584139182951,-87.6032497951229
10,41.8687403091475,-87.6032497951229
11,41.8790667,-87.6032497951229
10,41.8893930908525,-87.6032497951229
12,41.8997194817049,-87.6032497951229
12,41.9100458725574,-87.6032497951229
11,41.9203722634099,-87.6032497951229
17,41.9306986542623,-87.6032497951229
15,41.9410250451148,-87.6032497951229
15,41.9513514359672,-87.6032497951229
12,41.8067819640328,-87.5893805926843
10,41.8171083548852,-87.5893805926843
9,41.8274347457377,-87.5893805926843
10,41.8377611365901,-87.5893805926843
11,41.8480875274426,-87.5893805926843
11,41.8584139182951,-87.5893805926843
10,41.8687403091475,-87.5893805926843
12,41.8790667,-87.5893805926843
12,41.8893930908525,-87.5893805926843
12,41.8997194817049,-87.5893805926843
11,41.9100458725574,-87.5893805926843
12,41.9203722634099,-87.5893805926843
16,41.9306986542623,-87.5893805926843
17,41.9410250451148,-87.5893805926843
13,41.9513514359672,-87.5893805926843
14,41.8067819640328,-87.5755113902458
10,41.8171083548852,-87.5755113902458
9,41.8274347457377,-87.5755113902458
8,41.8377611365901,-87.5755113902458
11,41.8480875274426,-87.5755113902458
9,41.8584139182951,-87.5755113902458
11,41.8687403091475,-87.5755113902458
11,41.8790667,-87.5755113902458
10,41.8893930908525,-87.5755113902458
12,41.8997194817049,-87.5755113902458
12,41.9100458725574,-87.5755113902458
12,41.9203722634099,-87.5755113902458
16,41.9306986542623,-87.5755113902458
13,41.9410250451148,-87.5755113902458
13,41.9513514359672,-87.5755113902458
12,41.8067819640328,-87.5616421878072
10,41.8171083548852,-87.5616421878072
9,41.8274347457377,-87.5616421878072
10,41.8377611365901,-87.5616421878072
9,41.8480875274426,-87.5616421878072
11,41.8584139182951,-87.5616421878072
11,41.8687403091475,-87.5616421878072
11,41.8790667,-87.5616421878072
12,41.8893930908525,-87.5616421878072
12,41.8997194817049,-87.5616421878072
12,41.9100458725574,-87.5616421878072
12,41.9203722634099,-87.5616421878072
16,41.9306986542623,-87.5616421878072
13,41.9410250451148,-87.5616421878072
10,41.9513514359672,-87.5616421878072
13,41.8067819640328,-87.5477729853687
10,41.8171083548852,-87.5477729853687
9,41.8274347457377,-87.5477729853687
10,41.8377611365901,-87.5477729853687
10,41.8480875274426,-87.5477729853687
10,41.8584139182951,-87.5477729853687
10,41.8687403091475,-87.5477729853687
10,41.8790667,-87.5477729853687
10,41.8893930908525,-87.5477729853687
11,41.8997194817049,-87.5477729853687
11,41.9100458725574,-87.5477729853687
10,41.9203722634099,-87.5477729853687
14,41.9306986542623,-87.5477729853687
12,41.9410250451148,-87.5477729853687
12,41.9513514359672,-87.5477729853687
12,41.8067819640328,-87.5339037829301
11,41.8171083548852,-87.5339037829301
10,41.8274347457377,-87.5339037829301
10,41.8377611365901,-87.5339037829301
11,41.8480875274426,-87.5339037829301
12,41.8584139182951,-87.5339037829301
12,41.8687403091475,-87.5339037829301
12,41.8790667,-87.5339037829301
12,41.8893930908525,-87.5339037829301
10,41.8997194817049,-87.5339037829301
10,41.9100458725574,-87.5339037829301
12,41.9203722634099,-87.5339037829301
12,41.9306986542623,-87.5339037829301
12,41.9410250451148,-87.5339037829301
12,41.9513514359672,-87.5339037829301
