"Business:","Boohoff Law, P.A.,2200 6th Ave Suite 768, Seattle, WA 98121"
"Keyword:","car accident lawyer"
"Report Date:",2021-04-16 08:07:19
"Grid Size:","15x15"
"Radius:","5.0mi"
"ARP:","7.47"
"ATRP:","7.47"
"SoLV:","4.44"

"Your Rank","Latitude","Longitude","Search URL","Position 1","Position 2","Position 3","Position 4","Position 5","Position 6","Position 7","Position 8","Position 9","Position 10","Position 11","Position 12","Position 13","Position 14","Position 15","Position 16","Position 17","Position 18","Position 19","Position 20",
"8","47.544183464032756","-122.44837254633227","https://www.google.com/maps/search/?api=1&query=47.544183464032756,47.544183464032756","Davis Law Group - Injury Lawyers","Fielding Law Group","Bernard Law Group","Khan Law Firm","Dubin Law Group - Personal Injury Attorneys","Caffee Accident & Injury Lawyers","Advocates Law","Boohoff Law, P.A.","Premier Law Group, PLLC","Seattle Car Accident Law Firm","Washington Injury Law","Dean Standish Perkins & Associates","Emerald Law Group","Hardwick & Pendergast, P.S.","Altman Law Offices","Seattle Injury Law","Cherin Law Firm, PLLC","Coluccio Law","Khan Law Firm PLLC","Kornfeld Law",
"8","47.55450985488522","-122.44837254633227","https://www.google.com/maps/search/?api=1&query=47.55450985488522,47.55450985488522","Davis Law Group - Injury Lawyers","Caffee Accident & Injury Lawyers","Advocates Law","Fielding Law Group","Bernard Law Group","Dubin Law Group - Personal Injury Attorneys","Khan Law Firm","Boohoff Law, P.A.","Premier Law Group, PLLC","Washington Injury Law","Dean Standish Perkins & Associates","Emerald Law Group","Seattle Car Accident Law Firm","Coluccio Law","Seattle Injury Law","Hardwick & Pendergast, P.S.","Altman Law Offices","Kornfeld Law","Cherin Law Firm, PLLC","David Mordekhov",
"6","47.56483624573768","-122.44837254633227","https://www.google.com/maps/search/?api=1&query=47.56483624573768,47.56483624573768","Davis Law Group - Injury Lawyers","Bernard Law Group","Caffee Accident & Injury Lawyers","Advocates Law","Dubin Law Group - Personal Injury Attorneys","Boohoff Law, P.A.","Fielding Law Group","Khan Law Firm","Premier Law Group, PLLC","Seattle Car Accident Law Firm","Emerald Law Group","Dean Standish Perkins & Associates","Washington Injury Law","Coluccio Law","Hardwick & Pendergast, P.S.","Seattle Injury Law","Cherin Law Firm, PLLC","Altman Law Offices","Kornfeld Law","David Mordekhov",
"6","47.57516263659014","-122.44837254633227","https://www.google.com/maps/search/?api=1&query=47.57516263659014,47.57516263659014","Davis Law Group - Injury Lawyers","Caffee Accident & Injury Lawyers","Bernard Law Group","Dubin Law Group - Personal Injury Attorneys","Advocates Law","Boohoff Law, P.A.","Fielding Law Group","Khan Law Firm","Premier Law Group, PLLC","Washington Injury Law","Seattle Car Accident Law Firm","Emerald Law Group","Dean Standish Perkins & Associates","Coluccio Law","Seattle Injury Law","Cherin Law Firm, PLLC","The Walthew Law Firm","Hardwick & Pendergast, P.S.","Kornfeld Law","David Mordekhov",
"5","47.585489027442605","-122.44837254633227","https://www.google.com/maps/search/?api=1&query=47.585489027442605,47.585489027442605","Davis Law Group - Injury Lawyers","Bernard Law Group","Caffee Accident & Injury Lawyers","Dubin Law Group - Personal Injury Attorneys","Boohoff Law, P.A.","Advocates Law","Fielding Law Group","Khan Law Firm","Seattle Car Accident Law Firm","Premier Law Group, PLLC","Washington Injury Law","Coluccio Law","Dean Standish Perkins & Associates","Emerald Law Group","Seattle Injury Law","Cherin Law Firm, PLLC","Altman Law Offices","The Walthew Law Firm","Hardwick & Pendergast, P.S.","David Mordekhov",
"6","47.595815418295075","-122.44837254633227","https://www.google.com/maps/search/?api=1&query=47.595815418295075,47.595815418295075","Davis Law Group - Injury Lawyers","Dubin Law Group - Personal Injury Attorneys","Caffee Accident & Injury Lawyers","Bernard Law Group","Advocates Law","Boohoff Law, P.A.","Seattle Car Accident Law Firm","Khan Law Firm","Fielding Law Group","Washington Injury Law","Premier Law Group, PLLC","Coluccio Law","Seattle Injury Law","Dean Standish Perkins & Associates","Emerald Law Group","Cherin Law Firm, PLLC","The Walthew Law Firm","Altman Law Offices","David Mordekhov","Kornfeld Law",
"7","47.60614180914754","-122.44837254633227","https://www.google.com/maps/search/?api=1&query=47.60614180914754,47.60614180914754","Davis Law Group - Injury Lawyers","Dubin Law Group - Personal Injury Attorneys","Caffee Accident & Injury Lawyers","Bernard Law Group","Seattle Car Accident Law Firm","Advocates Law","Boohoff Law, P.A.","Washington Injury Law","Khan Law Firm","Premier Law Group, PLLC","Coluccio Law","Fielding Law Group","Dean Standish Perkins & Associates","Emerald Law Group","Seattle Injury Law","Cherin Law Firm, PLLC","The Walthew Law Firm","David Mordekhov","Altman Law Offices","Russell & Hill, PLLC - Seattle Personal Injury Attorney",
"7","47.6164682","-122.44837254633227","https://www.google.com/maps/search/?api=1&query=47.6164682,47.6164682","Davis Law Group - Injury Lawyers","Dubin Law Group - Personal Injury Attorneys","Bernard Law Group","Caffee Accident & Injury Lawyers","Seattle Car Accident Law Firm","Washington Injury Law","Boohoff Law, P.A.","Advocates Law","Coluccio Law","Premier Law Group, PLLC","Fielding Law Group","Khan Law Firm","Seattle Injury Law","Dean Standish Perkins & Associates","Emerald Law Group","Bavariya Law PLLC","Cherin Law Firm, PLLC","Russell & Hill, PLLC - Seattle Personal Injury Attorney","The Walthew Law Firm","David Mordekhov",
"7","47.62679459085246","-122.44837254633227","https://www.google.com/maps/search/?api=1&query=47.62679459085246,47.62679459085246","Davis Law Group - Injury Lawyers","Dubin Law Group - Personal Injury Attorneys","Bernard Law Group","Caffee Accident & Injury Lawyers","Seattle Car Accident Law Firm","Washington Injury Law","Boohoff Law, P.A.","Advocates Law","Coluccio Law","Premier Law Group, PLLC","Soholm Law Firm, PLLC","Fielding Law Group","Khan Law Firm","Seattle Injury Law","Dean Standish Perkins & Associates","Emerald Law Group","Bavariya Law PLLC","Russell & Hill, PLLC - Seattle Personal Injury Attorney","Cherin Law Firm, PLLC","The Walthew Law Firm",
"7","47.637120981704925","-122.44837254633227","https://www.google.com/maps/search/?api=1&query=47.637120981704925,47.637120981704925","Davis Law Group - Injury Lawyers","Dubin Law Group - Personal Injury Attorneys","Bernard Law Group","Seattle Car Accident Law Firm","Caffee Accident & Injury Lawyers","Washington Injury Law","Boohoff Law, P.A.","Advocates Law","Coluccio Law","Premier Law Group, PLLC","Soholm Law Firm, PLLC","Seattle Injury Law","Fielding Law Group","Khan Law Firm","Russell & Hill, PLLC - Seattle Personal Injury Attorney","Bavariya Law PLLC","Dean Standish Perkins & Associates","Emerald Law Group","Cherin Law Firm, PLLC","The Walthew Law Firm",
