"Business:","GBM Law,495 S High St #400, Columbus, OH 43215"
"Keyword:","car accident lawyer"
"Report Date:",2021-05-20 09:42:50
"Grid Size:","15x15"
"Radius:","10.0mi"
"ARP:","3.45"
"ATRP:","3.45"
"SoLV:","66.22"

"Your Rank","Latitude","Longitude","Search URL","Position 1","Position 2","Position 3","Position 4","Position 5","Position 6","Position 7","Position 8","Position 9","Position 10","Position 11","Position 12","Position 13","Position 14","Position 15","Position 16","Position 17","Position 18","Position 19","Position 20",
"4","39.993702563409855","-83.16092791308293","https://www.google.com/maps/search/?api=1&query=39.993702563409855,39.993702563409855","Michael D. Christensen Law Offices, LLC","Paulozzi LPA - Accident, Negligence, Injury Lawyers","Gervelis Law Firm","GBM Law","The Fitch Law Firm","Smith Law Office","Kisling, Nestico & Redick","Bressman Law","Schiff & Associates","O'Connor, Acciani & Levy","Elk & Elk Co., Ltd.","Rinehardt Injury Attorneys","The Donahey Law Firm","Smith Law Office","Kevin Kurgis Law","Colombo Law","E. Ray Critchett, LLC Attorney at Law","Rafidi, Pallante & Melewski, LLC","Robert W. Kerpsack Co., L.P.A.","Rourke & Blumenthal",
"9","40.01435534511478","-83.16092791308293","https://www.google.com/maps/search/?api=1&query=40.01435534511478,40.01435534511478","Smith Law Office","Paulozzi LPA - Accident, Negligence, Injury Lawyers","Bressman Law","Elk & Elk Co., Ltd.","Gervelis Law Firm","Michael D. Christensen Law Offices, LLC","The Fitch Law Firm","Kisling, Nestico & Redick","GBM Law","O'Connor, Acciani & Levy","Rinehardt Injury Attorneys","Schiff & Associates","Robert W. Kerpsack Co., L.P.A.","Smith Law Office","The Donahey Law Firm","Colombo Law","E. Ray Critchett, LLC Attorney at Law","Kevin Kurgis Law","Bressman Law","Rourke & Blumenthal",
"9","40.035008126819704","-83.16092791308293","https://www.google.com/maps/search/?api=1&query=40.035008126819704,40.035008126819704","Elk & Elk Co., Ltd.","Smith Law Office","Bressman Law","Paulozzi LPA - Accident, Negligence, Injury Lawyers","Kisling, Nestico & Redick","The Fitch Law Firm","Gervelis Law Firm","Rinehardt Injury Attorneys","GBM Law","Michael D. Christensen Law Offices, LLC","Robert W. Kerpsack Co., L.P.A.","O'Connor, Acciani & Levy","Schiff & Associates","Colombo Law","Smith Law Office","The Donahey Law Firm","Tompkins, Selph, & Associates, Ltd. Injury & Accident Attorneys","E. Ray Critchett, LLC Attorney at Law","Kevin Kurgis Law","Slater & Zurz LLP",
"11","40.05566090852464","-83.16092791308293","https://www.google.com/maps/search/?api=1&query=40.05566090852464,40.05566090852464","Bressman Law","Elk & Elk Co., Ltd.","Smith Law Office","Paulozzi LPA - Accident, Negligence, Injury Lawyers","Robert W. Kerpsack Co., L.P.A.","Kisling, Nestico & Redick","Rinehardt Injury Attorneys","The Fitch Law Firm","Gervelis Law Firm","Tompkins, Selph, & Associates, Ltd. Injury & Accident Attorneys","GBM Law","O'Connor, Acciani & Levy","Schiff & Associates","Michael D. Christensen Law Offices, LLC","Colombo Law","Smith Law Office","The Donahey Law Firm","E. Ray Critchett, LLC Attorney at Law","Slater & Zurz LLP","Kevin Kurgis Law",
"10","40.07631369022956","-83.16092791308293","https://www.google.com/maps/search/?api=1&query=40.07631369022956,40.07631369022956","Bressman Law","Elk & Elk Co., Ltd.","Smith Law Office","Robert W. Kerpsack Co., L.P.A.","Paulozzi LPA - Accident, Negligence, Injury Lawyers","Kisling, Nestico & Redick","Rinehardt Injury Attorneys","Tompkins, Selph, & Associates, Ltd. Injury & Accident Attorneys","The Fitch Law Firm","GBM Law","Gervelis Law Firm","O'Connor, Acciani & Levy","Colombo Law","Michael D. Christensen Law Offices, LLC","Schiff & Associates","Smith Law Office","The Donahey Law Firm","Slater & Zurz LLP","E. Ray Critchett, LLC Attorney at Law","Accident Attorneys Stanton Firm Auto & Car",
"10","40.096966471934486","-83.16092791308293","https://www.google.com/maps/search/?api=1&query=40.096966471934486,40.096966471934486","Bressman Law","Elk & Elk Co., Ltd.","Robert W. Kerpsack Co., L.P.A.","Smith Law Office","Paulozzi LPA - Accident, Negligence, Injury Lawyers","Rinehardt Injury Attorneys","Kisling, Nestico & Redick","Tompkins, Selph, & Associates, Ltd. Injury & Accident Attorneys","The Fitch Law Firm","GBM Law","Colombo Law","O'Connor, Acciani & Levy","Schiff & Associates","Gervelis Law Firm","Michael D. Christensen Law Offices, LLC","Smith Law Office","Oliver Law Office","Slater & Zurz LLP","Beausay & Nichols Law Firm","Accident Attorneys Stanton Firm Auto & Car",
"1","39.80782752806551","-83.13398639423578","https://www.google.com/maps/search/?api=1&query=39.80782752806551,39.80782752806551","GBM Law","Schiff & Associates","The Fitch Law Firm","O'Connor, Acciani & Levy","Paulozzi LPA - Accident, Negligence, Injury Lawyers","Michael D. Christensen Law Offices, LLC","The Donahey Law Firm","Kisling, Nestico & Redick","E. Ray Critchett, LLC Attorney at Law","Smith Law Office","Kevin Kurgis Law","Gervelis Law Firm","Colombo Law","Rinehardt Injury Attorneys","Rafidi, Pallante & Melewski, LLC","Bressman Law","Bressman Law","Rourke & Blumenthal","Elk & Elk Co., Ltd.","Smith Law Office",
"1","39.828480309770434","-83.13398639423578","https://www.google.com/maps/search/?api=1&query=39.828480309770434,39.828480309770434","GBM Law","Schiff & Associates","The Fitch Law Firm","O'Connor, Acciani & Levy","Paulozzi LPA - Accident, Negligence, Injury Lawyers","Michael D. Christensen Law Offices, LLC","The Donahey Law Firm","E. Ray Critchett, LLC Attorney at Law","Smith Law Office","Kisling, Nestico & Redick","Kevin Kurgis Law","Gervelis Law Firm","Colombo Law","Rafidi, Pallante & Melewski, LLC","Rinehardt Injury Attorneys","Bressman Law","Rourke & Blumenthal","Bressman Law","Elk & Elk Co., Ltd.","Law Office of Darin Kendall & Company, LLC",
"1","39.84913309147536","-83.13398639423578","https://www.google.com/maps/search/?api=1&query=39.84913309147536,39.84913309147536","GBM Law","The Fitch Law Firm","Schiff & Associates","Michael D. Christensen Law Offices, LLC","O'Connor, Acciani & Levy","Paulozzi LPA - Accident, Negligence, Injury Lawyers","The Donahey Law Firm","E. Ray Critchett, LLC Attorney at Law","Smith Law Office","Kevin Kurgis Law","Gervelis Law Firm","Kisling, Nestico & Redick","Rafidi, Pallante & Melewski, LLC","Colombo Law","Rourke & Blumenthal","Bressman Law","Rinehardt Injury Attorneys","Law Office of Darin Kendall & Company, LLC","Bressman Law","Smith Law Office",
"1","39.86978587318029","-83.13398639423578","https://www.google.com/maps/search/?api=1&query=39.86978587318029,39.86978587318029","GBM Law","Schiff & Associates","O'Connor, Acciani & Levy","The Fitch Law Firm","Michael D. Christensen Law Offices, LLC","Paulozzi LPA - Accident, Negligence, Injury Lawyers","The Donahey Law Firm","Smith Law Office","E. Ray Critchett, LLC Attorney at Law","Kevin Kurgis Law","Gervelis Law Firm","Kisling, Nestico & Redick","Rafidi, Pallante & Melewski, LLC","Colombo Law","Rourke & Blumenthal","Rinehardt Injury Attorneys","Bressman Law","Bressman Law","Smith Law Office","Law Office of Darin Kendall & Company, LLC",
