"Business:","Reiff Law Firm,1500 John F Kennedy Blvd #501, Philadelphia, PA 19102"
"Keyword:","car accident lawyer"
"Report Date:",2021-04-21 12:53:32
"Grid Size:","15x15"
"Radius:","10.0mi"
"ARP:","15.04"
"ATRP:","18.30"
"SoLV:","0.00"

"Your Rank","Latitude","Longitude","Search URL","Position 1","Position 2","Position 3","Position 4","Position 5","Position 6","Position 7","Position 8","Position 9","Position 10","Position 11","Position 12","Position 13","Position 14","Position 15","Position 16","Position 17","Position 18","Position 19","Position 20",
"17","39.91220663659014","-75.32730814878443","https://www.google.com/maps/search/?api=1&query=39.91220663659014,39.91220663659014","The Levin Firm","Dan Doyle Law Group Personal Injury Attorney","Justice Guardians","Spear Greenfield Personal Injury Attorneys","Munley Law Personal Injury Attorneys","TopDog Law","Rosenbaum & Associates","MyPhillyLawyer","Law Offices Of Jeffrey H. Penneys, P.C.","Car Accident Lawyers Philadelphia LLC","Donaghue & Labrum, LLP","Philadelphia Injury Lawyers P.C.","Soloff & Zervanos Personal Injury Attorney","Lundy Law","Steven L. Chung, Esquire, LLC","KaplunMarx","Reiff Law Firm","Petrillo & Goldberg Law","The Brod Law Firm","Carpey Law",
"18","39.932859418295074","-75.32730814878443","https://www.google.com/maps/search/?api=1&query=39.932859418295074,39.932859418295074","The Levin Firm","Dan Doyle Law Group Personal Injury Attorney","Spear Greenfield Personal Injury Attorneys","Munley Law Personal Injury Attorneys","Justice Guardians","TopDog Law","Rosenbaum & Associates","MyPhillyLawyer","Law Offices Of Jeffrey H. Penneys, P.C.","Donaghue & Labrum, LLP","Car Accident Lawyers Philadelphia LLC","Philadelphia Injury Lawyers P.C.","Soloff & Zervanos Personal Injury Attorney","KaplunMarx","Lundy Law","Katz Injury Law Firm","Steven L. Chung, Esquire, LLC","Reiff Law Firm","The Brod Law Firm","Philly Injury Law",
"18","39.9535122","-75.32730814878443","https://www.google.com/maps/search/?api=1&query=39.9535122,39.9535122","The Levin Firm","Dan Doyle Law Group Personal Injury Attorney","Spear Greenfield Personal Injury Attorneys","Munley Law Personal Injury Attorneys","TopDog Law","MyPhillyLawyer","Rosenbaum & Associates","Car Accident Lawyers Philadelphia LLC","KaplunMarx","Donaghue & Labrum, LLP","Lundy Law","Law Offices Of Jeffrey H. Penneys, P.C.","Philadelphia Injury Lawyers P.C.","Soloff & Zervanos Personal Injury Attorney","Justice Guardians","Katz Injury Law Firm","The Brod Law Firm","Reiff Law Firm","Philly Injury Law","Steven L. Chung, Esquire, LLC",
"18","39.974164981704924","-75.32730814878443","https://www.google.com/maps/search/?api=1&query=39.974164981704924,39.974164981704924","The Levin Firm","Spear Greenfield Personal Injury Attorneys","Munley Law Personal Injury Attorneys","Dan Doyle Law Group Personal Injury Attorney","Rosenbaum & Associates","TopDog Law","Car Accident Lawyers Philadelphia LLC","MyPhillyLawyer","Law Offices Of Jeffrey H. Penneys, P.C.","KaplunMarx","Philadelphia Injury Lawyers P.C.","Soloff & Zervanos Personal Injury Attorney","Lundy Law","The Brod Law Firm","Katz Injury Law Firm","Steven L. Chung, Esquire, LLC","Philly Injury Law","Reiff Law Firm","Philly Injury Law","Justice Guardians",
"14","39.994817763409856","-75.32730814878443","https://www.google.com/maps/search/?api=1&query=39.994817763409856,39.994817763409856","The Levin Firm","The Pearce Law Firm, Personal Injury and Accident Lawyers P.C.","MyPhillyLawyer","KaplunMarx","Rosenbaum & Associates","Law Offices Of Jeffrey H. Penneys, P.C.","Munley Law Personal Injury Attorneys","Philly Injury Law","Lundy Law","Ostroff Injury Law","Philadelphia Injury Lawyers P.C.","Zavodnick, Zavodnick & Lasky, LLC","Steven L. Chung, Esquire, LLC","Reiff Law Firm","Car Accident Lawyers Philadelphia LLC","Dan Doyle Law Group Personal Injury Attorney","Soloff & Zervanos Personal Injury Attorney","The Rothenberg Law Firm LLP","Gibbons Legal, P.C.","Morgan & Morgan",
"20+","40.01547054511478","-75.32730814878443","https://www.google.com/maps/search/?api=1&query=40.01547054511478,40.01547054511478","The Levin Firm","Spear Greenfield Personal Injury Attorneys","Munley Law Personal Injury Attorneys","Ciccarelli Law Offices","Car Accident Lawyers Philadelphia LLC","Rosenbaum & Associates","KaplunMarx","The Brod Law Firm","MyPhillyLawyer","Law Offices Of Jeffrey H. Penneys, P.C.","Philadelphia Injury Lawyers P.C.","Soloff & Zervanos Personal Injury Attorney","Lundy Law","Dan Doyle Law Group Personal Injury Attorney","The Levin Firm","Philly Injury Law","Ostroff Injury Law","Katz Injury Law Firm","Steven L. Chung, Esquire, LLC","Villari, Brandes & Giannone, P.C.",
"20+","40.036123326819705","-75.32730814878443","https://www.google.com/maps/search/?api=1&query=40.036123326819705,40.036123326819705","The Levin Firm","Ciccarelli Law Offices","Spear Greenfield Personal Injury Attorneys","Munley Law Personal Injury Attorneys","Car Accident Lawyers Philadelphia LLC","KaplunMarx","The Brod Law Firm","Villari, Brandes & Giannone, P.C.","Rosenbaum & Associates","The Levin Firm","Ostroff Injury Law","MyPhillyLawyer","Law Offices Of Jeffrey H. Penneys, P.C.","Philadelphia Injury Lawyers P.C.","Soloff & Zervanos Personal Injury Attorney","Philly Injury Law","Lundy Law","Dan Doyle Law Group Personal Injury Attorney","Philly Injury Law","Steven L. Chung, Esquire, LLC",
"20+","40.05677610852464","-75.32730814878443","https://www.google.com/maps/search/?api=1&query=40.05677610852464,40.05677610852464","The Levin Firm","The Levin Firm","Villari, Brandes & Giannone, P.C.","Ciccarelli Law Offices","Ostroff Injury Law","Spear Greenfield Personal Injury Attorneys","The Brod Law Firm","The Pearce Law Firm, Personal Injury and Accident Lawyers P.C.","Car Accident Lawyers Philadelphia LLC","Jon Ostroff, Personal Injury Attorney","KaplunMarx","Rosenbaum & Associates","MyPhillyLawyer","Philly Injury Law","Law Offices Of Jeffrey H. Penneys, P.C.","Philadelphia Injury Lawyers P.C.","Philly Injury Law","Soloff & Zervanos Personal Injury Attorney","Lundy Law","Carpey Law",
"20+","40.07742889022956","-75.32730814878443","https://www.google.com/maps/search/?api=1&query=40.07742889022956,40.07742889022956","The Levin Firm","Ostroff Injury Law","The Levin Firm","Villari, Brandes & Giannone, P.C.","Ciccarelli Law Offices","The Brod Law Firm","Carpey Law","Jon Ostroff, Personal Injury Attorney","Car Accident Lawyers Philadelphia LLC","KaplunMarx","Spear Greenfield Personal Injury Attorneys","Munley Law Personal Injury Attorneys","Rosenbaum & Associates","Philly Injury Law","MyPhillyLawyer","Law Offices Of Jeffrey H. Penneys, P.C.","Jacobs & Fishman, P.C.","The Law Offices of Creedon & Feliciani, P.C.","Picker Jonathan","Philly Injury Law",
"16","40.09808167193449","-75.32730814878443","https://www.google.com/maps/search/?api=1&query=40.09808167193449,40.09808167193449","Ostroff Injury Law","The Levin Firm","The Pearce Law Firm, Personal Injury and Accident Lawyers P.C.","Carpey Law","KaplunMarx","MyPhillyLawyer","Rosenbaum & Associates","Car Accident Lawyers Philadelphia LLC","Law Offices Of Jeffrey H. Penneys, P.C.","Villari, Brandes & Giannone, P.C.","Philly Injury Law","Philadelphia Injury Lawyers P.C.","Lundy Law","The Heslin Law Firm","Steven L. Chung, Esquire, LLC","Reiff Law Firm","Philly Injury Law","The Law Offices of Greg Prosmushkin, P.C.","Zavodnick, Zavodnick & Lasky, LLC","Mayerson Injury Law, P.C.",
