City,Sample,drop,geodist,rank,Latitude,Longitude
Boston,10,5,9.436,6,42.3158665365901,-70.9704814754208
Boston,10,5,9.385,6,42.3261929274426,-70.9704814754208
Boston,10,5,9.348,6,42.3365193182951,-70.9704814754208
Boston,10,6,9.325,7,42.3468457091475,-70.9704814754208
Boston,10,6,9.318,7,42.3571721,-70.9704814754208
Boston,10,7,9.325,8,42.3674984908525,-70.9704814754208
Boston,10,7,9.348,8,42.3778248817049,-70.9704814754208
Boston,10,7,9.385,8,42.3881512725574,-70.9704814754208
Boston,10,7,9.436,8,42.3984776634099,-70.9704814754208
Boston,10,10,9.502,11,42.4088040542623,-70.9704814754208
Boston,10,11,9.582,12,42.4191304451148,-70.9704814754208
Boston,10,11,9.676,12,42.4294568359672,-70.9704814754208
Boston,10,9,11.179,10,42.2848873640328,-70.9565072379909
Boston,10,9,11.098,10,42.2952137548852,-70.9565072379909
Boston,10,6,11.029,7,42.3055401457377,-70.9565072379909
Boston,10,6,10.973,7,42.3158665365901,-70.9565072379909
Boston,10,6,10.928,7,42.3261929274426,-70.9565072379909
Boston,10,6,10.896,7,42.3365193182951,-70.9565072379909
Boston,10,6,10.877,7,42.3468457091475,-70.9565072379909
Boston,10,6,10.871,7,42.3571721,-70.9565072379909
Boston,10,8,10.877,9,42.3674984908525,-70.9565072379909
Boston,10,8,10.896,9,42.3778248817049,-70.9565072379909
Boston,10,10,10.928,11,42.3881512725574,-70.9565072379909
Boston,10,8,10.973,9,42.3984776634099,-70.9565072379909
Boston,10,8,11.029,9,42.4088040542623,-70.9565072379909
Boston,10,11,11.098,12,42.4191304451148,-70.9565072379909
Boston,10,11,11.179,12,42.4294568359672,-70.9565072379909
Boston,11,3,22.361,4,42.2179271280655,-71.246903102691
Boston,11,3,22.199,4,42.2385799097704,-71.246903102691
Boston,11,2,22.061,3,42.2592326914754,-71.246903102691
Boston,11,2,21.947,3,42.2798854731803,-71.246903102691
Boston,11,1,21.858,2,42.3005382548852,-71.246903102691
Boston,11,1,21.795,2,42.3211910365901,-71.246903102691
Boston,11,2,21.757,3,42.3418438182951,-71.246903102691
Boston,11,4,21.744,5,42.3624966,-71.246903102691
Boston,11,4,21.757,5,42.3831493817049,-71.246903102691
Boston,11,3,21.795,4,42.4038021634099,-71.246903102691
Boston,11,3,21.858,4,42.4244549451148,-71.246903102691
Boston,11,4,21.947,5,42.4451077268197,-71.246903102691
Boston,11,4,22.061,5,42.4657605085246,-71.246903102691
Boston,11,3,22.199,4,42.4864132902296,-71.246903102691
Boston,11,5,22.361,6,42.5070660719345,-71.246903102691
Boston,11,4,19.354,5,42.2179271280655,-71.2189522594494
Boston,11,3,19.167,4,42.2385799097704,-71.2189522594494
Boston,11,2,19.006,3,42.2592326914754,-71.2189522594494
Boston,11,0,18.874,1,42.2798854731803,-71.2189522594494
Boston,11,1,18.771,2,42.3005382548852,-71.2189522594494
Boston,11,1,18.697,2,42.3211910365901,-71.2189522594494
Boston,11,1,18.652,2,42.3418438182951,-71.2189522594494
Boston,11,2,18.638,3,42.3624966,-71.2189522594494
Boston,11,3,18.652,4,42.3831493817049,-71.2189522594494
Boston,11,3,18.697,4,42.4038021634099,-71.2189522594494
Boston,11,3,18.771,4,42.4244549451148,-71.2189522594494
Boston,11,3,18.874,4,42.4451077268197,-71.2189522594494
Boston,11,3,19.006,4,42.4657605085246,-71.2189522594494
Boston,11,3,19.167,4,42.4864132902296,-71.2189522594494
Boston,11,4,19.354,5,42.5070660719345,-71.2189522594494
Boston,11,3,16.384,4,42.2179271280655,-71.1910014162078
Boston,11,2,16.162,3,42.2385799097704,-71.1910014162078
Boston,11,2,15.972,3,42.2592326914754,-71.1910014162078
Boston,11,0,15.815,1,42.2798854731803,-71.1910014162078
Boston,11,1,15.691,2,42.3005382548852,-71.1910014162078
Boston,11,1,15.603,2,42.3211910365901,-71.1910014162078
Boston,11,1,15.549,2,42.3418438182951,-71.1910014162078
Boston,11,0,15.531,1,42.3624966,-71.1910014162078
Boston,11,3,15.549,4,42.3831493817049,-71.1910014162078
Boston,11,3,15.603,4,42.4038021634099,-71.1910014162078
Boston,11,2,15.691,3,42.4244549451148,-71.1910014162078
Boston,11,2,15.815,3,42.4451077268197,-71.1910014162078
Boston,11,3,15.972,4,42.4657605085246,-71.1910014162078
Boston,11,3,16.162,4,42.4864132902296,-71.1910014162078
Boston,11,3,16.384,4,42.5070660719345,-71.1910014162078
Boston,11,2,13.476,3,42.2179271280655,-71.1630505729663
Boston,11,2,13.205,3,42.2385799097704,-71.1630505729663
Boston,11,1,12.972,2,42.2592326914754,-71.1630505729663
Boston,11,0,12.778,1,42.2798854731803,-71.1630505729663
Boston,11,0,12.625,1,42.3005382548852,-71.1630505729663
Boston,11,0,12.514,1,42.3211910365901,-71.1630505729663
Boston,11,1,12.447,2,42.3418438182951,-71.1630505729663
Boston,11,1,12.425,2,42.3624966,-71.1630505729663
Boston,11,2,12.447,3,42.3831493817049,-71.1630505729663
Boston,11,1,12.514,2,42.4038021634099,-71.1630505729663
Boston,11,1,12.625,2,42.4244549451148,-71.1630505729663
Boston,11,1,12.778,2,42.4451077268197,-71.1630505729663
Boston,11,2,12.972,3,42.4657605085246,-71.1630505729663
Boston,11,0,13.205,1,42.4864132902296,-71.1630505729663
Boston,11,3,13.476,4,42.5070660719345,-71.1630505729663
Boston,11,1,10.68,2,42.2179271280655,-71.1350997297247
Boston,11,1,10.336,2,42.2385799097704,-71.1350997297247
Boston,11,0,10.036,1,42.2592326914754,-71.1350997297247
Boston,11,0,9.784,1,42.2798854731803,-71.1350997297247
Boston,11,0,9.583,1,42.3005382548852,-71.1350997297247
Boston,11,0,9.437,1,42.3211910365901,-71.1350997297247
Boston,11,0,9.349,1,42.3418438182951,-71.1350997297247
Boston,11,0,9.319,1,42.3624966,-71.1350997297247
Boston,11,0,9.349,1,42.3831493817049,-71.1350997297247
Boston,11,0,9.437,1,42.4038021634099,-71.1350997297247
Boston,11,1,9.583,2,42.4244549451148,-71.1350997297247
Boston,11,1,9.784,2,42.4451077268197,-71.1350997297247
Boston,11,1,10.036,2,42.4657605085246,-71.1350997297247
Boston,11,2,10.336,3,42.4864132902296,-71.1350997297247
Boston,11,2,10.68,3,42.5070660719345,-71.1350997297247
Boston,11,1,8.113,2,42.2179271280655,-71.1071488864831
Boston,11,1,7.655,2,42.2385799097704,-71.1071488864831
Boston,11,1,7.244,2,42.2592326914754,-71.1071488864831
Boston,11,0,6.891,1,42.2798854731803,-71.1071488864831
Boston,11,0,6.603,1,42.3005382548852,-71.1071488864831
Boston,11,0,6.389,1,42.3211910365901,-71.1071488864831
Boston,11,1,6.257,2,42.3418438182951,-71.1071488864831
Boston,11,0,6.213,1,42.3624966,-71.1071488864831
Boston,11,0,6.257,1,42.3831493817049,-71.1071488864831
Boston,11,0,6.389,1,42.4038021634099,-71.1071488864831
Boston,11,2,6.603,3,42.4244549451148,-71.1071488864831
Boston,11,0,6.891,1,42.4451077268197,-71.1071488864831
Boston,11,1,7.244,2,42.4657605085246,-71.1071488864831
Boston,11,2,7.655,3,42.4864132902296,-71.1071488864831
Boston,11,2,8.113,3,42.5070660719345,-71.1071488864831
Boston,11,2,6.072,3,42.2179271280655,-71.0791980432416
Boston,11,1,5.445,2,42.2385799097704,-71.0791980432416
Boston,11,0,4.851,1,42.2592326914754,-71.0791980432416
Boston,11,0,4.305,1,42.2798854731803,-71.0791980432416
Boston,11,0,3.827,1,42.3005382548852,-71.0791980432416
Boston,11,0,3.445,1,42.3211910365901,-71.0791980432416
Boston,11,0,3.194,1,42.3418438182951,-71.0791980432416
Boston,11,0,3.106,1,42.3624966,-71.0791980432416
Boston,11,0,3.194,1,42.3831493817049,-71.0791980432416
Boston,11,0,3.445,1,42.4038021634099,-71.0791980432416
Boston,11,0,3.827,1,42.4244549451148,-71.0791980432416
Boston,11,0,4.305,1,42.4451077268197,-71.0791980432416
Boston,11,0,4.851,1,42.4657605085246,-71.0791980432416
Boston,11,2,5.445,3,42.4864132902296,-71.0791980432416
Boston,11,2,6.072,3,42.5070660719345,-71.0791980432416
Boston,11,2,5.217,3,42.2179271280655,-71.0512472
Boston,11,2,4.472,3,42.2385799097704,-71.0512472
Boston,11,1,3.727,2,42.2592326914754,-71.0512472
Boston,11,0,2.981,1,42.2798854731803,-71.0512472
Boston,11,0,2.236,1,42.3005382548852,-71.0512472
Boston,11,0,1.491,1,42.3211910365901,-71.0512472
Boston,11,0,0.745,1,42.3418438182951,-71.0512472
Boston,11,0,0,1,42.3624966,-71.0512472
Boston,11,0,0.745,1,42.3831493817049,-71.0512472
Boston,11,0,1.491,1,42.4038021634099,-71.0512472
Boston,11,0,2.236,1,42.4244549451148,-71.0512472
Boston,11,0,2.981,1,42.4451077268197,-71.0512472
Boston,11,0,3.727,1,42.4657605085246,-71.0512472
Boston,11,0,4.472,1,42.4864132902296,-71.0512472
Boston,11,1,5.217,2,42.5070660719345,-71.0512472
Boston,11,2,6.072,3,42.2179271280655,-71.0232963567584
Boston,11,2,5.445,3,42.2385799097704,-71.0232963567584
Boston,11,0,4.851,1,42.2592326914754,-71.0232963567584
Boston,11,0,4.305,1,42.2798854731803,-71.0232963567584
Boston,11,0,3.827,1,42.3005382548852,-71.0232963567584
Boston,11,0,3.445,1,42.3211910365901,-71.0232963567584
Boston,11,0,3.194,1,42.3418438182951,-71.0232963567584
Boston,11,0,3.106,1,42.3624966,-71.0232963567584
Boston,11,0,3.194,1,42.3831493817049,-71.0232963567584
Boston,11,0,3.445,1,42.4038021634099,-71.0232963567584
Boston,11,0,3.827,1,42.4244549451148,-71.0232963567584
Boston,11,1,4.305,2,42.4451077268197,-71.0232963567584
Boston,11,0,4.851,1,42.4657605085246,-71.0232963567584
Boston,11,2,5.445,3,42.4864132902296,-71.0232963567584
Boston,11,2,6.072,3,42.5070660719345,-71.0232963567584
Boston,11,2,8.113,3,42.2179271280655,-70.9953455135169
Boston,11,1,7.655,2,42.2385799097704,-70.9953455135169
Boston,11,2,7.244,3,42.2592326914754,-70.9953455135169
Boston,11,0,6.891,1,42.2798854731803,-70.9953455135169
Boston,11,0,6.603,1,42.3005382548852,-70.9953455135169
Boston,11,0,6.389,1,42.3211910365901,-70.9953455135169
Boston,11,0,6.257,1,42.3418438182951,-70.9953455135169
Boston,11,0,6.213,1,42.3624966,-70.9953455135169
Boston,11,0,6.257,1,42.3831493817049,-70.9953455135169
Boston,11,0,6.389,1,42.4038021634099,-70.9953455135169
Boston,11,0,6.603,1,42.4244549451148,-70.9953455135169
Boston,11,1,6.891,2,42.4451077268197,-70.9953455135169
Boston,11,0,7.244,1,42.4657605085246,-70.9953455135169
Boston,11,2,7.655,3,42.4864132902296,-70.9953455135169
Boston,11,2,8.113,3,42.5070660719345,-70.9953455135169
Boston,11,2,10.68,3,42.2179271280655,-70.9673946702753
Boston,11,2,10.336,3,42.2385799097704,-70.9673946702753
Boston,11,2,10.036,3,42.2592326914754,-70.9673946702753
Boston,11,1,9.784,2,42.2798854731803,-70.9673946702753
Boston,11,0,9.583,1,42.3005382548852,-70.9673946702753
Boston,11,0,9.437,1,42.3211910365901,-70.9673946702753
Boston,11,0,9.349,1,42.3418438182951,-70.9673946702753
Boston,11,0,9.319,1,42.3624966,-70.9673946702753
Boston,11,0,9.349,1,42.3831493817049,-70.9673946702753
Boston,11,0,9.437,1,42.4038021634099,-70.9673946702753
Boston,11,0,9.583,1,42.4244549451148,-70.9673946702753
Boston,11,1,9.784,2,42.4451077268197,-70.9673946702753
Boston,11,0,10.036,1,42.4657605085246,-70.9673946702753
Boston,11,3,10.336,4,42.4864132902296,-70.9673946702753
Boston,11,3,10.68,4,42.5070660719345,-70.9673946702753
Boston,11,2,13.476,3,42.2179271280655,-70.9394438270337
Boston,11,0,13.205,1,42.2385799097704,-70.9394438270337
Boston,11,1,12.972,2,42.2592326914754,-70.9394438270337
Boston,11,0,12.778,1,42.2798854731803,-70.9394438270337
Boston,11,0,12.625,1,42.3005382548852,-70.9394438270337
Boston,11,0,12.514,1,42.3211910365901,-70.9394438270337
Boston,11,0,12.447,1,42.3418438182951,-70.9394438270337
Boston,11,0,12.425,1,42.3624966,-70.9394438270337
Boston,11,0,12.447,1,42.3831493817049,-70.9394438270337
Boston,11,0,12.514,1,42.4038021634099,-70.9394438270337
Boston,11,0,12.625,1,42.4244549451148,-70.9394438270337
Boston,11,1,12.778,2,42.4451077268197,-70.9394438270337
Boston,11,1,12.972,2,42.4657605085246,-70.9394438270337
Boston,11,5,13.205,6,42.4864132902296,-70.9394438270337
Boston,11,4,13.476,5,42.5070660719345,-70.9394438270337
Boston,11,2,16.384,3,42.2179271280655,-70.9114929837922
Boston,11,1,16.162,2,42.2385799097704,-70.9114929837922
Boston,11,0,15.972,1,42.2592326914754,-70.9114929837922
Boston,11,0,15.815,1,42.2798854731803,-70.9114929837922
Boston,11,0,15.691,1,42.3005382548852,-70.9114929837922
Boston,11,0,15.603,1,42.3211910365901,-70.9114929837922
Boston,11,0,15.549,1,42.3418438182951,-70.9114929837922
Boston,11,0,15.531,1,42.3624966,-70.9114929837922
Boston,11,0,15.549,1,42.3831493817049,-70.9114929837922
Boston,11,0,15.603,1,42.4038021634099,-70.9114929837922
Boston,11,0,15.691,1,42.4244549451148,-70.9114929837922
Boston,11,0,15.815,1,42.4451077268197,-70.9114929837922
Boston,11,0,15.972,1,42.4657605085246,-70.9114929837922
Boston,11,2,16.162,3,42.4864132902296,-70.9114929837922
Boston,11,4,16.384,5,42.5070660719345,-70.9114929837922
Boston,11,0,19.354,1,42.2179271280655,-70.8835421405506
Boston,11,0,19.167,1,42.2385799097704,-70.8835421405506
Boston,11,0,19.006,1,42.2592326914754,-70.8835421405506
Boston,11,0,18.874,1,42.2798854731803,-70.8835421405506
Boston,11,0,18.771,1,42.3005382548852,-70.8835421405506
Boston,11,0,18.697,1,42.3211910365901,-70.8835421405506
Boston,11,0,18.652,1,42.3418438182951,-70.8835421405506
Boston,11,0,18.638,1,42.3624966,-70.8835421405506
Boston,11,0,18.652,1,42.3831493817049,-70.8835421405506
Boston,11,0,18.697,1,42.4038021634099,-70.8835421405506
Boston,11,0,18.771,1,42.4244549451148,-70.8835421405506
Boston,11,0,18.874,1,42.4451077268197,-70.8835421405506
Boston,11,1,19.006,2,42.4657605085246,-70.8835421405506
Boston,11,2,19.167,3,42.4864132902296,-70.8835421405506
Boston,11,3,19.354,4,42.5070660719345,-70.8835421405506
Boston,11,0,22.361,1,42.2179271280655,-70.855591297309
Boston,11,0,22.199,1,42.2385799097704,-70.855591297309
Boston,11,0,22.061,1,42.2592326914754,-70.855591297309
Boston,11,0,21.947,1,42.2798854731803,-70.855591297309
Boston,11,0,21.858,1,42.3005382548852,-70.855591297309
Boston,11,0,21.795,1,42.3211910365901,-70.855591297309
Boston,11,0,21.757,1,42.3418438182951,-70.855591297309
Boston,11,0,21.744,1,42.3624966,-70.855591297309
Boston,11,0,21.757,1,42.3831493817049,-70.855591297309
Boston,11,0,21.795,1,42.4038021634099,-70.855591297309
Boston,11,0,21.858,1,42.4244549451148,-70.855591297309
Boston,11,0,21.947,1,42.4451077268197,-70.855591297309
Boston,11,1,22.061,2,42.4657605085246,-70.855591297309
Boston,11,3,22.199,4,42.4864132902296,-70.855591297309
Boston,11,3,22.361,4,42.5070660719345,-70.855591297309
Boston,12,6,22.359,7,42.2140885280655,-71.2504629501502
Boston,12,5,22.197,6,42.2347413097704,-71.2504629501502
Boston,12,5,22.059,6,42.2553940914754,-71.2504629501502
Boston,12,4,21.946,5,42.2760468731803,-71.2504629501502
Boston,12,4,21.857,5,42.2966996548852,-71.2504629501502
Boston,12,4,21.794,5,42.3173524365901,-71.2504629501502
Boston,12,5,21.755,6,42.3380052182951,-71.2504629501502
Boston,12,5,21.742,6,42.358658,-71.2504629501502
Boston,12,8,21.755,9,42.3793107817049,-71.2504629501502
Boston,12,6,21.794,7,42.3999635634099,-71.2504629501502
Boston,12,5,21.857,6,42.4206163451148,-71.2504629501502
Boston,12,5,21.946,6,42.4412691268197,-71.2504629501502
Boston,12,6,22.059,7,42.4619219085246,-71.2504629501502
Boston,12,8,22.197,9,42.4825746902296,-71.2504629501502
Boston,12,10,22.359,11,42.5032274719345,-71.2504629501502
Boston,12,7,19.353,8,42.2140885280655,-71.2225138144145
Boston,12,5,19.165,6,42.2347413097704,-71.2225138144145
Boston,12,4,19.005,5,42.2553940914754,-71.2225138144145
Boston,12,4,18.873,5,42.2760468731803,-71.2225138144145
Boston,12,2,18.77,3,42.2966996548852,-71.2225138144145
Boston,12,2,18.696,3,42.3173524365901,-71.2225138144145
Boston,12,3,18.651,4,42.3380052182951,-71.2225138144145
Boston,12,5,18.636,6,42.358658,-71.2225138144145
Boston,12,5,18.651,6,42.3793107817049,-71.2225138144145
Boston,12,4,18.696,5,42.3999635634099,-71.2225138144145
Boston,12,5,18.77,6,42.4206163451148,-71.2225138144145
Boston,12,5,18.873,6,42.4412691268197,-71.2225138144145
Boston,12,6,19.005,7,42.4619219085246,-71.2225138144145
Boston,12,7,19.165,8,42.4825746902296,-71.2225138144145
Boston,12,7,19.353,8,42.5032274719345,-71.2225138144145
Boston,12,6,16.383,7,42.2140885280655,-71.1945646786788
Boston,12,2,16.161,3,42.2347413097704,-71.1945646786788
Boston,12,4,15.971,5,42.2553940914754,-71.1945646786788
Boston,12,3,15.814,4,42.2760468731803,-71.1945646786788
Boston,12,2,15.69,3,42.2966996548852,-71.1945646786788
Boston,12,2,15.602,3,42.3173524365901,-71.1945646786788
Boston,12,4,15.548,5,42.3380052182951,-71.1945646786788
Boston,12,4,15.53,5,42.358658,-71.1945646786788
Boston,12,4,15.548,5,42.3793107817049,-71.1945646786788
Boston,12,4,15.602,5,42.3999635634099,-71.1945646786788
Boston,12,4,15.69,5,42.4206163451148,-71.1945646786788
Boston,12,5,15.814,6,42.4412691268197,-71.1945646786788
Boston,12,7,15.971,8,42.4619219085246,-71.1945646786788
Boston,12,4,16.161,5,42.4825746902296,-71.1945646786788
Boston,12,6,16.383,7,42.5032274719345,-71.1945646786788
Boston,12,5,13.475,6,42.2140885280655,-71.166615542943
Boston,12,4,13.204,5,42.2347413097704,-71.166615542943
Boston,12,4,12.971,5,42.2553940914754,-71.166615542943
Boston,12,2,12.777,3,42.2760468731803,-71.166615542943
Boston,12,3,12.624,4,42.2966996548852,-71.166615542943
Boston,12,2,12.513,3,42.3173524365901,-71.166615542943
Boston,12,2,12.447,3,42.3380052182951,-71.166615542943
Boston,12,3,12.424,4,42.358658,-71.166615542943
Boston,12,5,12.447,6,42.3793107817049,-71.166615542943
Boston,12,4,12.513,5,42.3999635634099,-71.166615542943
Boston,12,3,12.624,4,42.4206163451148,-71.166615542943
Boston,12,3,12.777,4,42.4412691268197,-71.166615542943
Boston,12,6,12.971,7,42.4619219085246,-71.166615542943
Boston,12,6,13.204,7,42.4825746902296,-71.166615542943
Boston,12,9,13.475,10,42.5032274719345,-71.166615542943
Boston,12,4,10.679,5,42.2140885280655,-71.1386664072072
Boston,12,3,10.335,4,42.2347413097704,-71.1386664072072
Boston,12,2,10.035,3,42.2553940914754,-71.1386664072072
Boston,12,2,9.783,3,42.2760468731803,-71.1386664072072
Boston,12,3,9.583,4,42.2966996548852,-71.1386664072072
Boston,12,1,9.437,2,42.3173524365901,-71.1386664072072
Boston,12,2,9.348,3,42.3380052182951,-71.1386664072072
Boston,12,2,9.318,3,42.358658,-71.1386664072072
Boston,12,2,9.348,3,42.3793107817049,-71.1386664072072
Boston,12,1,9.437,2,42.3999635634099,-71.1386664072072
Boston,12,4,9.583,5,42.4206163451148,-71.1386664072072
Boston,12,3,9.783,4,42.4412691268197,-71.1386664072072
Boston,12,4,10.035,5,42.4619219085246,-71.1386664072072
Boston,12,5,10.335,6,42.4825746902296,-71.1386664072072
Boston,12,9,10.679,10,42.5032274719345,-71.1386664072072
Boston,12,4,8.112,5,42.2140885280655,-71.1107172714715
Boston,12,5,7.654,6,42.2347413097704,-71.1107172714715
Boston,12,2,7.244,3,42.2553940914754,-71.1107172714715
Boston,12,1,6.89,2,42.2760468731803,-71.1107172714715
Boston,12,2,6.602,3,42.2966996548852,-71.1107172714715
Boston,12,1,6.388,2,42.3173524365901,-71.1107172714715
Boston,12,1,6.257,2,42.3380052182951,-71.1107172714715
Boston,12,1,6.212,2,42.358658,-71.1107172714715
Boston,12,1,6.257,2,42.3793107817049,-71.1107172714715
Boston,12,2,6.388,3,42.3999635634099,-71.1107172714715
Boston,12,5,6.602,6,42.4206163451148,-71.1107172714715
Boston,12,3,6.89,4,42.4412691268197,-71.1107172714715
Boston,12,4,7.244,5,42.4619219085246,-71.1107172714715
Boston,12,3,7.654,4,42.4825746902296,-71.1107172714715
Boston,12,6,8.112,7,42.5032274719345,-71.1107172714715
Boston,12,3,6.071,4,42.2140885280655,-71.0827681357358
Boston,12,5,5.444,6,42.2347413097704,-71.0827681357358
Boston,12,5,4.851,6,42.2553940914754,-71.0827681357358
Boston,12,2,4.305,3,42.2760468731803,-71.0827681357358
Boston,12,2,3.827,3,42.2966996548852,-71.0827681357358
Boston,12,1,3.445,2,42.3173524365901,-71.0827681357358
Boston,12,1,3.194,2,42.3380052182951,-71.0827681357358
Boston,12,1,3.106,2,42.358658,-71.0827681357358
Boston,12,1,3.194,2,42.3793107817049,-71.0827681357358
Boston,12,1,3.445,2,42.3999635634099,-71.0827681357358
Boston,12,2,3.827,3,42.4206163451148,-71.0827681357358
Boston,12,5,4.305,6,42.4412691268197,-71.0827681357358
Boston,12,4,4.851,5,42.4619219085246,-71.0827681357358
Boston,12,3,5.444,4,42.4825746902296,-71.0827681357358
Boston,12,10,6.071,11,42.5032274719345,-71.0827681357358
Boston,12,4,5.216,5,42.2140885280655,-71.054819
Boston,12,5,4.471,6,42.2347413097704,-71.054819
Boston,12,4,3.726,5,42.2553940914754,-71.054819
Boston,12,2,2.981,3,42.2760468731803,-71.054819
Boston,12,3,2.236,4,42.2966996548852,-71.054819
Boston,12,1,1.49,2,42.3173524365901,-71.054819
Boston,12,1,0.745,2,42.3380052182951,-71.054819
Boston,12,0,0,1,42.358658,-71.054819
Boston,12,1,0.745,2,42.3793107817049,-71.054819
Boston,12,1,1.49,2,42.3999635634099,-71.054819
Boston,12,2,2.236,3,42.4206163451148,-71.054819
Boston,12,3,2.981,4,42.4412691268197,-71.054819
Boston,12,3,3.726,4,42.4619219085246,-71.054819
Boston,12,3,4.471,4,42.4825746902296,-71.054819
Boston,12,5,5.216,6,42.5032274719345,-71.054819
Boston,12,3,6.071,4,42.2140885280655,-71.0268698642642
Boston,12,4,5.444,5,42.2347413097704,-71.0268698642642
Boston,12,4,4.851,5,42.2553940914754,-71.0268698642642
Boston,12,4,4.305,5,42.2760468731803,-71.0268698642642
Boston,12,2,3.827,3,42.2966996548852,-71.0268698642642
Boston,12,1,3.445,2,42.3173524365901,-71.0268698642642
Boston,12,1,3.194,2,42.3380052182951,-71.0268698642642
Boston,12,1,3.106,2,42.358658,-71.0268698642642
Boston,12,1,3.194,2,42.3793107817049,-71.0268698642642
Boston,12,1,3.445,2,42.3999635634099,-71.0268698642642
Boston,12,2,3.827,3,42.4206163451148,-71.0268698642642
Boston,12,3,4.305,4,42.4412691268197,-71.0268698642642
Boston,12,2,4.851,3,42.4619219085246,-71.0268698642642
Boston,12,3,5.444,4,42.4825746902296,-71.0268698642642
Boston,12,4,6.071,5,42.5032274719345,-71.0268698642642
Boston,12,4,8.112,5,42.2140885280655,-70.9989207285285
Boston,12,5,7.654,6,42.2347413097704,-70.9989207285285
Boston,12,4,7.244,5,42.2553940914754,-70.9989207285285
Boston,12,2,6.89,3,42.2760468731803,-70.9989207285285
Boston,12,2,6.602,3,42.2966996548852,-70.9989207285285
Boston,12,1,6.388,2,42.3173524365901,-70.9989207285285
Boston,12,1,6.257,2,42.3380052182951,-70.9989207285285
Boston,12,1,6.212,2,42.358658,-70.9989207285285
Boston,12,1,6.257,2,42.3793107817049,-70.9989207285285
Boston,12,1,6.388,2,42.3999635634099,-70.9989207285285
Boston,12,3,6.602,4,42.4206163451148,-70.9989207285285
Boston,12,2,6.89,3,42.4412691268197,-70.9989207285285
Boston,12,2,7.244,3,42.4619219085246,-70.9989207285285
Boston,12,5,7.654,6,42.4825746902296,-70.9989207285285
Boston,12,5,8.112,6,42.5032274719345,-70.9989207285285
Boston,12,3,10.679,4,42.2140885280655,-70.9709715927928
Boston,12,3,10.335,4,42.2347413097704,-70.9709715927928
Boston,12,4,10.035,5,42.2553940914754,-70.9709715927928
Boston,12,3,9.783,4,42.2760468731803,-70.9709715927928
Boston,12,2,9.583,3,42.2966996548852,-70.9709715927928
Boston,12,2,9.437,3,42.3173524365901,-70.9709715927928
Boston,12,1,9.348,2,42.3380052182951,-70.9709715927928
Boston,12,1,9.318,2,42.358658,-70.9709715927928
Boston,12,1,9.348,2,42.3793107817049,-70.9709715927928
Boston,12,1,9.437,2,42.3999635634099,-70.9709715927928
Boston,12,2,9.583,3,42.4206163451148,-70.9709715927928
Boston,12,2,9.783,3,42.4412691268197,-70.9709715927928
Boston,12,3,10.035,4,42.4619219085246,-70.9709715927928
Boston,12,6,10.335,7,42.4825746902296,-70.9709715927928
Boston,12,6,10.679,7,42.5032274719345,-70.9709715927928
Boston,12,3,13.475,4,42.2140885280655,-70.943022457057
Boston,12,3,13.204,4,42.2347413097704,-70.943022457057
Boston,12,3,12.971,4,42.2553940914754,-70.943022457057
Boston,12,3,12.777,4,42.2760468731803,-70.943022457057
Boston,12,2,12.624,3,42.2966996548852,-70.943022457057
Boston,12,1,12.513,2,42.3173524365901,-70.943022457057
Boston,12,1,12.447,2,42.3380052182951,-70.943022457057
Boston,12,1,12.424,2,42.358658,-70.943022457057
Boston,12,2,12.447,3,42.3793107817049,-70.943022457057
Boston,12,2,12.513,3,42.3999635634099,-70.943022457057
Boston,12,2,12.624,3,42.4206163451148,-70.943022457057
Boston,12,3,12.777,4,42.4412691268197,-70.943022457057
Boston,12,4,12.971,5,42.4619219085246,-70.943022457057
Boston,12,6,13.204,7,42.4825746902296,-70.943022457057
Boston,12,7,13.475,8,42.5032274719345,-70.943022457057
Boston,12,3,16.383,4,42.2140885280655,-70.9150733213212
Boston,12,3,16.161,4,42.2347413097704,-70.9150733213212
Boston,12,3,15.971,4,42.2553940914754,-70.9150733213212
Boston,12,3,15.814,4,42.2760468731803,-70.9150733213212
Boston,12,1,15.69,2,42.2966996548852,-70.9150733213212
Boston,12,1,15.602,2,42.3173524365901,-70.9150733213212
Boston,12,1,15.548,2,42.3380052182951,-70.9150733213212
Boston,12,1,15.53,2,42.358658,-70.9150733213212
Boston,12,1,15.548,2,42.3793107817049,-70.9150733213212
Boston,12,1,15.602,2,42.3999635634099,-70.9150733213212
Boston,12,1,15.69,2,42.4206163451148,-70.9150733213212
Boston,12,2,15.814,3,42.4412691268197,-70.9150733213212
Boston,12,2,15.971,3,42.4619219085246,-70.9150733213212
Boston,12,6,16.161,7,42.4825746902296,-70.9150733213212
Boston,12,6,16.383,7,42.5032274719345,-70.9150733213212
Boston,12,3,19.353,4,42.2140885280655,-70.8871241855855
Boston,12,1,19.165,2,42.2347413097704,-70.8871241855855
Boston,12,1,19.005,2,42.2553940914754,-70.8871241855855
Boston,12,1,18.873,2,42.2760468731803,-70.8871241855855
Boston,12,1,18.77,2,42.2966996548852,-70.8871241855855
Boston,12,1,18.696,2,42.3173524365901,-70.8871241855855
Boston,12,1,18.651,2,42.3380052182951,-70.8871241855855
Boston,12,1,18.636,2,42.358658,-70.8871241855855
Boston,12,1,18.651,2,42.3793107817049,-70.8871241855855
Boston,12,2,18.696,3,42.3999635634099,-70.8871241855855
